2.29	530.00
2.30	521.00
2.31	530.00
2.32	577.00
2.33	614.00
2.34	641.00
2.35	657.00
2.36	668.00
2.37	683.00
2.38	672.00
2.39	632.00
2.40	571.00
2.41	545.00
2.42	544.00
2.43	546.00
2.44	526.00
2.45	526.00
2.46	547.00
2.47	593.00
2.48	637.00
2.49	658.00
2.50	667.00
2.51	672.00
2.52	680.00
2.53	670.00
2.54	629.00
2.55	583.00
2.56	549.00
2.57	555.00
2.58	547.00
2.59	531.00
2.60	523.00
2.61	540.00
2.62	580.00
2.63	619.00
2.64	645.00
2.65	656.00
2.66	668.00
2.67	679.00
2.68	670.00
2.69	621.00
2.70	574.00
2.71	545.00
2.72	542.00
2.73	544.00
2.74	533.00
2.75	527.00
2.76	542.00
2.77	596.00
2.78	633.00
2.79	657.00
2.80	667.00
2.81	671.00
2.82	676.00
2.83	669.00
2.84	623.00
2.85	574.00
2.86	545.00
2.87	541.00
2.88	543.00
2.89	527.00
2.90	522.00
2.91	535.00
2.92	587.00
2.93	626.00
2.94	645.00
2.95	658.00
2.96	666.00
2.97	684.00
2.98	669.00
2.99	628.00
3.00	576.00
3.01	547.00
3.02	548.00
3.03	546.00
3.04	532.00
3.05	527.00
3.06	550.00
3.07	595.00
3.08	639.00
3.09	661.00
3.10	669.00
3.11	674.00
3.12	681.00
3.13	669.00
3.14	621.00
3.15	575.00
3.16	549.00
3.17	543.00
3.18	542.00
3.19	526.00
3.20	520.00
3.21	535.00
3.22	585.00
3.23	620.00
3.24	644.00
3.25	660.00
3.26	672.00
3.27	683.00
3.28	667.00
3.29	625.00
3.30	567.00
3.31	545.00
3.32	544.00
3.33	545.00
3.34	526.00
3.35	528.00
3.36	547.00
3.37	592.00
3.38	639.00
3.39	656.00
3.40	666.00
3.41	675.00
3.42	685.00
3.43	668.00
3.44	624.00
3.45	577.00
3.46	554.00
3.47	548.00
3.48	546.00
3.49	528.00
3.50	519.00
3.51	543.00
3.52	581.00
3.53	623.00
3.54	649.00
3.55	659.00
3.56	672.00
3.57	680.00
3.58	667.00
3.59	615.00
3.60	565.00
3.61	544.00
3.62	541.00
3.63	542.00
3.64	529.00
3.65	532.00
3.66	552.00
3.67	606.00
3.68	645.00
3.69	663.00
3.70	672.00
3.71	681.00
3.72	682.00
3.73	665.00
3.74	627.00
3.75	569.00
3.76	548.00
3.77	547.00
3.78	545.00
3.79	523.00
3.80	520.00
3.81	539.00
3.82	582.00
3.83	627.00
3.84	646.00
3.85	659.00
3.86	671.00
3.87	682.00
3.88	662.00
3.89	614.00
3.90	565.00
3.91	547.00
3.92	547.00
3.93	544.00
3.94	530.00
3.95	528.00
3.96	557.00
3.97	602.00
3.98	644.00
3.99	663.00
4.00	667.00
4.01	679.00
4.02	683.00
4.03	670.00
4.04	617.00
4.05	573.00
4.06	547.00
4.07	544.00
4.08	542.00
4.09	526.00
4.10	529.00
4.11	541.00
4.12	584.00
4.13	630.00
4.14	650.00
4.15	661.00
4.16	674.00
4.17	683.00
4.18	659.00
4.19	614.00
4.20	566.00
4.21	547.00
4.22	545.00
4.23	543.00
4.24	535.00
4.25	530.00
4.26	557.00
4.27	601.00
4.28	641.00
4.29	659.00
4.30	669.00
4.31	675.00
4.32	680.00
4.33	660.00
4.34	612.00
4.35	566.00
4.36	544.00
4.37	549.00
4.38	540.00
4.39	525.00
4.40	526.00
4.41	552.00
4.42	597.00
4.43	632.00
4.44	654.00
4.45	660.00
4.46	672.00
4.47	681.00
4.48	666.00
4.49	604.00
4.50	561.00
4.51	543.00
4.52	544.00
4.53	539.00
4.54	529.00
4.55	532.00
4.56	557.00
4.57	613.00
4.58	647.00
4.59	667.00
4.60	674.00
4.61	682.00
4.62	685.00
4.63	661.00
4.64	620.00
4.65	563.00
4.66	549.00
4.67	547.00
4.68	543.00
4.69	521.00
4.70	521.00
4.71	551.00
4.72	600.00
4.73	635.00
4.74	655.00
4.75	663.00
4.76	682.00
4.77	677.00
4.78	653.00
4.79	606.00
4.80	558.00
4.81	545.00
4.82	553.00
4.83	539.00
4.84	524.00
4.85	532.00
4.86	570.00
4.87	610.00
4.88	644.00
4.89	661.00
4.90	669.00
4.91	675.00
4.92	684.00
4.93	663.00
4.94	614.00
4.95	566.00
4.96	550.00
4.97	550.00
4.98	544.00
4.99	525.00
5.00	524.00
5.01	544.00
5.02	586.00
5.03	628.00
5.04	645.00
5.05	660.00
5.06	680.00
5.07	684.00
5.08	664.00
5.09	614.00
5.10	566.00
5.11	549.00
